accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
361984.9268,-0.074539185,-0.071594238,-1.261627197,361984.9118,2.570440474,-0.342159208,0.02009142
361984.9569,-0.536239624,-0.364562988,-1.934890747,361984.9469,7.161873471,-1.197792653,-0.512765835
361984.987,-0.582748413,-4.191436768,0.864990234,361984.982,10.34779125,-5.655118179,1.877769851
361985.0171,0.985977173,-4.469787598,-2.217498779,361985.0171,3.242165867,-1.03497018,-1.683254962
361985.0472,0.856140137,-2.548156738,-2.667602539,361985.0171,3.242165867,-1.03497018,-1.683254962
361985.0773,-1.136672974,-1.553817749,-3.281051636,361985.0522,2.998242149,-2.10477211,-7.066865199
361985.1074,-1.855331421,0.167892456,-2.312530518,361985.0873,0.353406803,0.156731824,-6.144658853
361985.1375,-1.98500061,1.319549561,-0.897796631,361985.1224,-1.982839545,0.770387789,-2.418606469
361985.1676,-1.776809692,1.872695923,0.494155884,361985.1576,-4.607392789,0.563718498,0.334759083
361985.1977,-0.787414551,1.251403809,1.476226807,361985.1926,-4.191722345,-3.457272318,1.134432855
361985.2278,-0.581710815,-0.133544922,1.410934448,361985.2278,-3.107746007,-6.082789892,2.642057136
361985.2579,-0.759628296,-1.089141846,1.550888062,361985.2278,-3.107746007,-6.082789892,2.642057136
361985.288,0.353042603,-2.043563843,1.797271729,361985.2629,-0.786352108,-3.80762048,4.957380093
361985.318,2.220443726,-1.820480347,0.201339722,361985.298,1.926125399,-3.508434572,4.533578486
361985.3481,-0.481994629,-7.02204895,0.130950928,361985.3331,-2.571789098,0.935029733,-0.204712133
361985.3783,-1.629928589,-1.092544556,-2.347991943,361985.3682,-7.428327532,4.979709634,-0.078334487
361985.4083,1.533813477,-0.272567749,-1.825683594,361985.4033,-2.292690881,1.625383406,-0.799301729
361985.4384,-0.23449707,-0.027099609,-1.067062378,361985.4384,0.904393527,-0.100307696,-0.095003212
361985.4685,-0.018569946,-0.211975098,-1.111953735,361985.4384,0.904393527,-0.100307696,-0.095003212
361985.4986,-0.185272217,-0.216720581,-1.400604248,361985.4735,3.291993078,-1.284851922,0.302965733
361985.5287,-1.022567749,-0.710754395,-1.042953491,361985.5087,6.754024731,-1.569911891,-0.868677608
361985.5588,-0.402954102,-3.16166687,2.248382568,361985.5437,8.376549766,-4.971599243,-0.627249005
361985.5889,-0.684448242,-4.532943726,-1.773498535,361985.5789,3.862117811,3.548326594,-0.994960712
361985.619,0.250747681,-3.079391479,-2.645111084,361985.6139,3.874356101,0.458232552,-4.102576756
